rank,kanji,count,on_readings,kun_readings,nanori,meanings_en
3327,繫,6741,,,,
3328,汀,6737,,,,
3329,貂,6732,,,,
3330,桓,6718,,,,
3331,說,6714,,,,
3332,帖,6704,,,,
3333,惺,6691,,,,
3334,薮,6676,,,,
3335,俟,6674,,,,
3336,璽,6661,,,,
3337,樂,6633,,,,
3338,霆,6626,,,,
3339,霰,6616,,,,
3340,櫃,6608,,,,
3341,孩,6605,,,,
3342,埠,6585,,,,
3343,禮,6582,,,,
3344,狒,6554,,,,
3345,薺,6546,,,,
3346,娩,6545,,,,
3347,拿,6537,,,,
3348,覿,6507,,,,
3349,按,6482,,,,
3350,麼,6436,,,,
3351,鑼,6388,,,,
3352,凧,6368,,,,
3353,隘,6364,,,,
3354,愾,6362,,,,
3355,葺,6358,,,,
3356,躅,6343,,,,
3357,躑,6337,,,,
3358,麾,6330,,,,
3359,頚,6325,,,,
3360,絃,6320,,,,
3361,輜,6306,,,,
3362,姥,6301,,,,
3363,樣,6297,,,,
3364,暉,6284,,,,
3365,涌,6216,,,,
3366,彧,6208,,,,
3367,絲,6201,,,,
3368,麹,6194,,,,
3369,掩,6180,,,,
3370,荼,6172,,,,
3371,鄭,6132,,,,
3372,疚,6126,,,,
3373,耄,6116,,,,
3374,愴,6067,,,,
3375,筏,6065,,,,
3376,犇,6054,,,,
3377,趨,6044,,,,
3378,囓,6040,,,,
3379,攀,6032,,,,
3380,鵠,6015,,,,
3381,兇,6006,,,,
3382,厘,5973,,,,
3383,榮,5970,,,,
3384,萱,5937,,,,
3385,熔,5929,,,,
3386,咒,5922,,,,
3387,隴,5920,,,,
3388,臙,5915,,,,
3389,盧,5905,,,,
3390,縊,5905,,,,
3391,辜,5850,,,,
3392,獪,5810,,,,
3393,燿,5779,,,,
3394,楪,5750,,,,
3395,悄,5749,,,,
3396,坩,5743,,,,
3397,盥,5736,,,,
3398,堝,5733,,,,
3399,邊,5698,,,,
3400,曙,5689,,,,
3401,捥,5685,,,,
3402,灵,5654,,,,
3403,鬚,5631,,,,
3404,懊,5621,,,,
3405,婉,5609,,,,
3406,垓,5578,,,,
3407,瑤,5578,,,,
3408,鋤,5578,,,,
3409,怎,5575,,,,
3410,瀟,5555,,,,
3411,繝,5554,,,,
3412,將,5545,,,,
3413,筵,5545,,,,
3414,鏖,5513,,,,
3415,黴,5506,,,,
3416,妲,5491,,,,
3417,恙,5456,,,,
3418,劾,5453,,,,
3419,釦,5442,,,,
3420,陪,5442,,,,
3421,匐,5440,,,,
3422,两,5434,,,,
3423,匍,5433,,,,
3424,筍,5423,,,,
3425,听,5422,,,,
3426,蕪,5421,,,,
3427,虞,5413,,,,
3428,聘,5406,,,,
3429,嬰,5405,,,,
3430,畦,5394,,,,
3431,箝,5350,,,,
3432,纂,5350,,,,
3433,喊,5346,,,,
3434,梃,5346,,,,
3435,篁,5342,,,,
3436,懣,5323,,,,
3437,鍼,5289,,,,
3438,縹,5252,,,,
3439,鴎,5240,,,,
3440,奧,5238,,,,
3441,沒,5227,,,,
3442,湘,5194,,,,
3443,們,5185,,,,
3444,欣,5182,,,,
3445,碇,5163,,,,
3446,鬘,5136,,,,
3447,哥,5127,,,,
3448,匣,5118,,,,
3449,竟,5112,,,,
3450,窶,5105,,,,
3451,恣,5097,,,,
3452,杠,5096,,,,
3453,蓼,5062,,,,
3454,倹,5050,,,,
3455,瀑,5005,,,,
3456,娥,4994,,,,
3457,竺,4987,,,,
3458,蚓,4983,,,,
3459,虱,4982,,,,
3460,諷,4953,,,,
3461,莞,4939,,,,
3462,籤,4918,,,,
3463,尔,4903,,,,
3464,丙,4897,,,,
3465,瑣,4883,,,,
3466,弑,4880,,,,
3467,恢,4866,,,,
3468,綯,4859,,,,
3469,沐,4842,,,,
3470,痔,4841,,,,
3471,蚯,4837,,,,
3472,门,4832,,,,
3473,薗,4826,,,,
3474,沱,4822,,,,
3475,聲,4817,,,,
3476,栫,4816,,,,
3477,崔,4810,,,,
3478,箏,4800,,,,
3479,闢,4777,,,,
3480,與,4771,,,,
3481,埴,4753,,,,
3482,鄧,4736,,,,
3483,瘡,4733,,,,
3484,聊,4732,,,,
3485,實,4729,,,,
3486,艷,4710,,,,
3487,滂,4708,,,,
3488,譫,4698,,,,
3489,鐙,4689,,,,
3490,號,4670,,,,
3491,硯,4657,,,,
3492,燗,4628,,,,
3493,夭,4625,,,,
3494,漉,4622,,,,
3495,尸,4621,,,,
3496,坤,4620,,,,
3497,迪,4612,,,,
3498,霙,4606,,,,
3499,哪,4566,,,,
3500,塒,4563,,,,
3501,擡,4557,,,,
3502,籾,4545,,,,
3503,衞,4540,,,,
3504,鸚,4536,,,,
3505,忸,4529,,,,
3506,閏,4524,,,,
3507,俐,4515,,,,
3508,尹,4514,,,,
3509,袱,4509,,,,
3510,駝,4507,,,,
3511,离,4495,,,,
3512,殷,4475,,,,
3513,樟,4474,,,,
3514,當,4467,,,,
3515,糠,4457,,,,
3516,涅,4448,,,,
3517,頽,4438,,,,
3518,晁,4436,,,,
3519,斂,4426,,,,
3520,怩,4387,,,,
3521,鸞,4347,,,,
3522,傳,4340,,,,
3523,憺,4331,,,,
3524,摸,4330,,,,
3525,廿,4327,,,,
3526,麩,4320,,,,
3527,對,4313,,,,
3528,箭,4270,,,,
3529,幇,4266,,,,
3530,痰,4265,,,,
3531,堡,4250,,,,
3532,祁,4241,,,,
3533,婢,4240,,,,
3534,苅,4237,,,,
3535,鞋,4235,,,,
3536,欅,4233,,,,
3537,梦,4229,,,,
3538,笙,4226,,,,
3539,㮈,4218,,,,
3540,晄,4214,,,,
3541,沓,4207,,,,
3542,釉,4192,,,,
3543,髷,4173,,,,
3544,怕,4164,,,,
3545,艾,4155,,,,
3546,抄,4150,,,,
3547,冀,4143,,,,
3548,苫,4142,,,,
3549,舅,4127,,,,
3550,擊,4123,,,,
3551,筧,4117,,,,
3552,棹,4116,,,,
3553,炯,4109,,,,
3554,笏,4108,,,,
3555,硲,4095,,,,
3556,肚,4095,,,,
3557,璋,4081,,,,
3558,宕,4065,,,,
3559,磊,4065,,,,
3560,躁,4062,,,,
3561,隧,4061,,,,
3562,鵡,4061,,,,
3563,步,4058,,,,
3564,碕,4045,,,,
3565,蒋,4044,,,,
3566,别,4040,,,,
3567,閤,4037,,,,
3568,呢,4036,,,,
3569,嘱,4035,,,,
3570,徠,4029,,,,
3571,吶,4024,,,,
3572,佃,4022,,,,
3573,鰯,4021,,,,
3574,迭,4018,,,,
3575,學,4004,,,,
3576,强,4000,,,,
3577,羯,3986,,,,
3578,偃,3973,,,,
3579,發,3971,,,,
3580,茗,3971,,,,
3581,嗾,3970,,,,
3582,幟,3968,,,,
3583,詔,3965,,,,
3584,誾,3960,,,,
3585,鯱,3947,,,,
3586,拱,3946,,,,
3587,緘,3939,,,,
3588,鎬,3939,,,,
3589,皴,3937,,,,
3590,應,3936,,,,
3591,樵,3928,,,,
3592,豫,3922,,,,
3593,圀,3921,,,,
3594,鐵,3919,,,,
3595,芍,3903,,,,
3596,逹,3901,,,,
3597,寓,3900,,,,
3598,嫋,3892,,,,
3599,皙,3890,,,,
3600,杝,3876,,,,
3601,槿,3874,,,,
3602,呀,3873,,,,
3603,踝,3871,,,,
3604,渠,3848,,,,
3605,弼,3833,,,,
3606,陞,3829,,,,
3607,剱,3820,,,,
3608,蹙,3820,,,,
3609,舳,3787,,,,
3610,鎗,3787,,,,
3611,廓,3783,,,,
3612,鼾,3737,,,,
3613,找,3728,,,,
3614,哈,3718,,,,
3615,楡,3711,,,,
3616,鈿,3684,,,,
3617,汪,3679,,,,
3618,戔,3677,,,,
3619,攘,3671,,,,
3620,聯,3668,,,,
3621,滉,3666,,,,
3622,甜,3665,,,,
3623,諮,3661,,,,
3624,痘,3659,,,,
3625,頗,3655,,,,
3626,德,3651,,,,
3627,註,3645,,,,
3628,佛,3620,,,,
3629,蟇,3619,,,,
3630,竣,3610,,,,
3631,縲,3604,,,,
3632,壽,3599,,,,
3633,樒,3592,,,,
3634,牒,3587,,,,
3635,諱,3579,,,,
3636,寇,3578,,,,
3637,蕉,3575,,,,
3638,雖,3573,,,,
3639,蝎,3569,,,,
3640,縒,3565,,,,
3641,跟,3564,,,,
3642,隋,3541,,,,
3643,擂,3518,,,,
3644,冰,3513,,,,
3645,恃,3511,,,,
3646,杷,3492,,,,
3647,溟,3492,,,,
3648,琅,3485,,,,
3649,岱,3477,,,,
3650,范,3469,,,,
3651,鞣,3456,,,,
3652,截,3445,,,,
3653,儺,3440,,,,
3654,臂,3429,,,,
3655,娑,3421,,,,
3656,虽,3389,,,,
3657,濠,3386,,,,
3658,薯,3381,,,,
3659,崙,3374,,,,
3660,匕,3373,,,,
3661,斤,3373,,,,
3662,綸,3366,,,,
3663,橡,3364,,,,
3664,关,3362,,,,
3665,藏,3353,,,,
3666,釧,3339,,,,
3667,諤,3336,,,,
3668,夾,3334,,,,
3669,哂,3324,,,,
3670,愧,3312,,,,
3671,莎,3312,,,,
3672,駱,3311,,,,
3673,戈,3295,,,,
3674,鮑,3293,,,,
3675,溯,3285,,,,
3676,蛋,3285,,,,
3677,匈,3282,,,,
3678,睛,3270,,,,
3679,糺,3264,,,,
3680,﨑,3252,,,,
3681,类,3249,,,,
3682,蚩,3240,,,,
3683,畢,3239,,,,
3684,琀,3234,,,,
3685,躬,3229,,,,
3686,撞,3226,,,,
3687,盒,3210,,,,
3688,蕃,3185,,,,
3689,頤,3183,,,,
3690,槞,3178,,,,
3691,蜷,3173,,,,
3692,葎,3170,,,,
3693,庚,3160,,,,
3694,櫟,3153,,,,
3695,襷,3153,,,,
3696,佗,3144,,,,
3697,篩,3139,,,,
3698,蟄,3127,,,,
3699,鯰,3124,,,,
3700,韶,3114,,,,
3701,瀾,3111,,,,
3702,濛,3108,,,,
3703,饐,3108,,,,
3704,壟,3104,,,,
3705,凩,3103,,,,
3706,攸,3090,,,,
3707,够,3084,,,,
3708,蛞,3083,,,,
3709,毫,3081,,,,
3710,稗,3058,,,,
3711,鞴,3052,,,,
3712,韮,3050,,,,
3713,曄,3048,,,,
3714,疋,3042,,,,
3715,體,3032,,,,
3716,亦,3024,,,,
3717,袍,3024,,,,
3718,隗,3020,,,,
3719,襄,3014,,,,
3720,蝓,3007,,,,
3721,扁,3003,,,,
3722,蚤,2995,,,,
3723,嫣,2992,,,,
3724,悌,2991,,,,
3725,瀞,2987,,,,
3726,狢,2986,,,,
3727,桝,2983,,,,
3728,鯵,2976,,,,
3729,覡,2973,,,,
3730,仍,2961,,,,
3731,鱒,2961,,,,
3732,槃,2953,,,,
3733,刄,2948,,,,
3734,靜,2946,,,,
3735,榜,2923,,,,
3736,點,2923,,,,
3737,羆,2914,,,,
3738,凋,2912,,,,
3739,緞,2908,,,,
3740,仗,2907,,,,
3741,崑,2907,,,,
3742,枇,2902,,,,
3743,蛯,2879,,,,
3744,奄,2877,,,,
3745,鵞,2875,,,,
3746,每,2857,,,,
3747,絽,2853,,,,
3748,暘,2841,,,,
3749,圃,2840,,,,
3750,橇,2837,,,,
3751,袮,2837,,,,
3752,諳,2829,,,,
3753,您,2826,,,,
3754,邉,2826,,,,
3755,嶌,2821,,,,
3756,擾,2820,,,,
3757,鈎,2804,,,,
3758,驟,2804,,,,
3759,鬩,2803,,,,
3760,霍,2799,,,,
3761,昊,2790,,,,
3762,蘊,2781,,,,
3763,剴,2767,,,,
3764,枡,2767,,,,
3765,羌,2766,,,,
3766,竃,2759,,,,
3767,框,2757,,,,
3768,諧,2751,,,,
3769,獸,2746,,,,
3770,岑,2731,,,,
3771,葩,2726,,,,
3772,蕨,2721,,,,
3773,鮪,2719,,,,
3774,瘦,2716,,,,
3775,椚,2710,,,,
3776,鼈,2682,,,,
3777,嗎,2676,,,,
3778,旁,2672,,,,
3779,堯,2670,,,,
3780,慾,2660,,,,
3781,蠧,2659,,,,
3782,蕭,2651,,,,
3783,洟,2644,,,,
3784,戀,2640,,,,
3785,菟,2633,,,,
3786,蒜,2632,,,,
3787,囂,2631,,,,
3788,綬,2624,,,,
3789,閾,2615,,,,
3790,鈷,2612,,,,
3791,确,2608,,,,
3792,晟,2597,,,,
3793,緖,2591,,,,
3794,洵,2583,,,,
3795,霸,2579,,,,
3796,從,2566,,,,
3797,蟒,2544,,,,
3798,鶸,2537,,,,
3799,艱,2534,,,,
3800,丕,2515,,,,
3801,諂,2505,,,,
3802,軛,2495,,,,
3803,掏,2491,,,,
3804,虻,2475,,,,
3805,聚,2474,,,,
3806,奘,2466,,,,
3807,軻,2460,,,,
3808,喇,2451,,,,
3809,猴,2445,,,,
3810,恕,2437,,,,
3811,雍,2437,,,,
3812,撻,2436,,,,
3813,靠,2435,,,,
3814,戰,2433,,,,
3815,刳,2429,,,,
3816,霏,2424,,,,
3817,蟀,2423,,,,
3818,梠,2419,,,,
3819,碩,2412,,,,
3820,冽,2411,,,,
3821,儁,2409,,,,
3822,踠,2405,,,,
3823,兗,2403,,,,
3824,欝,2393,,,,
3825,樊,2376,,,,
3826,輛,2371,,,,
3827,颶,2369,,,,
3828,戎,2366,,,,
3829,詡,2362,,,,
3830,疱,2356,,,,
3831,斟,2354,,,,
3832,魃,2347,,,,
3833,霾,2340,,,,
3834,欽,2334,,,,
3835,谺,2328,,,,
3836,畄,2322,,,,
3837,嵜,2307,,,,
3838,瀨,2305,,,,
3839,羚,2301,,,,
3840,撚,2299,,,,
3841,騏,2299,,,,
3842,讓,2297,,,,
3843,蝮,2294,,,,
3844,狄,2292,,,,
3845,邇,2289,,,,
3846,咢,2288,,,,
3847,鰤,2284,,,,
3848,黍,2283,,,,
3849,酋,2273,,,,
3850,忝,2269,,,,
3851,暎,2264,,,,
3852,收,2261,,,,
3853,丗,2259,,,,
3854,潘,2258,,,,
3855,彭,2232,,,,
3856,众,2225,,,,
3857,晏,2224,,,,
3858,乂,2221,,,,
3859,餮,2218,,,,
3860,謖,2215,,,,
3861,极,2212,,,,
3862,怙,2209,,,,
3863,漑,2208,,,,
3864,瓚,2204,,,,
3865,獺,2201,,,,
3866,兔,2191,,,,
3867,栂,2180,,,,
3868,霄,2179,,,,
3869,剽,2177,,,,
3870,秣,2175,,,,
3871,饕,2172,,,,
3872,踉,2160,,,,
3873,鴒,2157,,,,
3874,忒,2154,,,,
3875,异,2148,,,,
3876,腥,2148,,,,
3877,闥,2147,,,,
3878,噫,2124,,,,
3879,婀,2123,,,,
3880,响,2119,,,,
3881,稙,2119,,,,
3882,禦,2118,,,,
3883,筅,2116,,,,
3884,蹌,2115,,,,
3885,經,2112,,,,
3886,邯,2112,,,,
3887,齊,2112,,,,
3888,驢,2108,,,,
3889,僑,2098,,,,
3890,惊,2095,,,,
3891,茱,2091,,,,
3892,枳,2087,,,,
3893,謄,2085,,,,
3894,煕,2081,,,,
3895,錚,2078,,,,
3896,謔,2076,,,,
3897,靑,2065,,,,
3898,达,2063,,,,
3899,慊,2062,,,,
3900,胚,2062,,,,
3901,懼,2060,,,,
3902,蒟,2058,,,,
3903,楷,2056,,,,
3904,蒻,2055,,,,
3905,皹,2052,,,,
3906,穗,2047,,,,
3907,蝸,2043,,,,
3908,鮒,2043,,,,
3909,搗,2042,,,,
3910,鉞,2041,,,,
3911,癸,2038,,,,
3912,惡,2037,,,,
3913,掉,2037,,,,
3914,鉋,2036,,,,
3915,翆,2033,,,,
3916,蠟,2033,,,,
3917,沉,2028,,,,
3918,銚,2024,,,,
3919,礥,2013,,,,
3920,况,2012,,,,
3921,纈,2005,,,,
3922,笊,2001,,,,
3923,姚,1995,,,,
3924,阮,1994,,,,
3925,頒,1989,,,,
3926,鄴,1988,,,,
3927,燚,1986,,,,
3928,决,1985,,,,
3929,驥,1985,,,,
3930,拇,1983,,,,
3931,馮,1982,,,,
3932,醂,1981,,,,
3933,碎,1978,,,,
3934,晨,1974,,,,
3935,鰓,1974,,,,
3936,焜,1969,,,,
3937,俎,1965,,,,
3938,菰,1964,,,,
3939,顆,1964,,,,
3940,喀,1962,,,,
3941,嶼,1957,,,,
3942,淨,1947,,,,
3943,婬,1946,,,,
3944,糜,1945,,,,
3945,菲,1945,,,,
3946,馥,1942,,,,
3947,渣,1940,,,,
3948,藝,1936,,,,
3949,熨,1934,,,,
3950,鴛,1933,,,,
3951,鏝,1932,,,,
3952,膵,1931,,,,
3953,龐,1931,,,,
3954,曉,1930,,,,
3955,崋,1929,,,,
3956,愈,1926,,,,
3957,砺,1923,,,,
3958,耆,1923,,,,
3959,覺,1923,,,,
3960,复,1915,,,,
3961,靈,1911,,,,
3962,崗,1900,,,,
3963,臾,1899,,,,
3964,郞,1895,,,,
3965,另,1887,,,,
3966,髮,1886,,,,
3967,婪,1877,,,,
3968,纐,1873,,,,
3969,處,1872,,,,
3970,跑,1870,,,,
3971,翹,1868,,,,
3972,旱,1867,,,,
3973,證,1865,,,,
3974,渥,1863,,,,
3975,媧,1862,,,,
3976,蓙,1850,,,,
3977,謬,1849,,,,
3978,咸,1843,,,,
3979,鑓,1842,,,,
3980,鑿,1842,,,,
3981,棕,1840,,,,
3982,汜,1839,,,,
3983,絋,1839,,,,
3984,荏,1838,,,,
3985,塑,1836,,,,
3986,晧,1831,,,,
3987,鉦,1831,,,,
3988,讒,1822,,,,
3989,內,1816,,,,
3990,艤,1815,,,,
3991,寞,1814,,,,
3992,揖,1812,,,,
3993,熙,1808,,,,
3994,鶺,1806,,,,
3995,愿,1805,,,,
3996,綠,1805,,,,
3997,鏢,1794,,,,
3998,屡,1791,,,,
3999,拜,1790,,,,
4000,壜,1786,,,,
4001,舛,1784,,,,
4002,搏,1782,,,,
4003,啞,1779,,,,
4004,焰,1778,,,,
4005,蕁,1775,,,,
4006,蹊,1769,,,,
4007,禾,1761,,,,
4008,匁,1756,,,,
4009,趾,1756,,,,
4010,蘿,1750,,,,
4011,款,1746,,,,
4012,溂,1743,,,,
4013,盈,1738,,,,
4014,籃,1733,,,,
4015,邈,1731,,,,
4016,亢,1729,,,,
4017,烟,1729,,,,
4018,厶,1725,,,,
4019,苧,1725,,,,
4020,亰,1722,,,,
4021,劍,1722,,,,
4022,侃,1718,,,,
4023,數,1717,,,,
4024,瑾,1711,,,,
4025,繇,1711,,,,
4026,伙,1708,,,,
4027,懦,1706,,,,
4028,黔,1704,,,,
4029,稍,1702,,,,
4030,罌,1700,,,,
4031,崚,1698,,,,
4032,丿,1689,,,,
4033,栢,1688,,,,
4034,砧,1688,,,,
4035,韜,1685,,,,
4036,默,1684,,,,
4037,妳,1683,,,,
4038,淮,1680,,,,
4039,笈,1679,,,,
4040,菘,1675,,,,
4041,蔣,1674,,,,
4042,杙,1670,,,,
4043,嘛,1667,,,,
4044,戊,1665,,,,
4045,卡,1658,,,,
4046,軀,1655,,,,
4047,悋,1654,,,,
4048,郃,1654,,,,
4049,髣,1654,,,,
4050,觜,1652,,,,
4051,喃,1643,,,,
4052,爸,1643,,,,
4053,橿,1641,,,,
4054,關,1640,,,,
4055,址,1639,,,,
4056,逵,1637,,,,
4057,匪,1635,,,,
4058,髴,1631,,,,
4059,圣,1614,,,,
4060,假,1612,,,,
4061,釼,1611,,,,
4062,萊,1609,,,,
4063,爲,1607,,,,
4064,茣,1605,,,,
4065,兴,1602,,,,
4066,藺,1602,,,,
4067,枉,1596,,,,
4068,蒡,1596,,,,
4069,吒,1591,,,,
4070,萸,1585,,,,
4071,廖,1584,,,,
4072,傕,1581,,,,
4073,卞,1581,,,,
4074,貘,1570,,,,
4075,柰,1564,,,,
4076,仝,1562,,,,
4077,蕊,1562,,,,
4078,閖,1562,,,,
4079,鮨,1557,,,,
4080,團,1556,,,,
4081,蛤,1551,,,,
4082,籬,1548,,,,
4083,樓,1547,,,,
4084,闍,1545,,,,
4085,驀,1545,,,,
4086,麵,1542,,,,
4087,兩,1541,,,,
4088,變,1541,,,,
4089,穆,1537,,,,
4090,艮,1532,,,,
4091,袷,1532,,,,
4092,沛,1530,,,,
4093,鳰,1530,,,,
4094,歎,1523,,,,
4095,瑩,1519,,,,
4096,疏,1519,,,,
4097,纒,1513,,,,
4098,裄,1510,,,,
4099,誦,1509,,,,
4100,慚,1508,,,,
4101,份,1507,,,,
4102,炮,1506,,,,
4103,逓,1504,,,,
4104,弌,1496,,,,
4105,漓,1488,,,,
4106,黃,1485,,,,
4107,軈,1483,,,,
4108,叭,1480,,,,
4109,耿,1480,,,,
4110,帮,1477,,,,
4111,樰,1474,,,,
4112,旻,1472,,,,
4113,薛,1472,,,,
4114,弍,1470,,,,
4115,阳,1467,,,,
4116,娃,1456,,,,
4117,廼,1452,,,,
4118,茲,1451,,,,
4119,袿,1450,,,,
4120,髯,1448,,,,
4121,譬,1446,,,,
4122,櫳,1441,,,,
4123,潁,1438,,,,
4124,榑,1436,,,,
4125,蜈,1431,,,,
4126,渤,1430,,,,
4127,晚,1428,,,,
4128,儷,1427,,,,
4129,絳,1427,,,,
4130,聾,1426,,,,
4131,擱,1424,,,,
4132,姮,1420,,,,
4133,悖,1418,,,,
4134,抖,1414,,,,
4135,覘,1411,,,,
4136,紲,1408,,,,
4137,聽,1408,,,,
4138,峪,1404,,,,
4139,涵,1398,,,,
4140,衍,1398,,,,
4141,饌,1395,,,,
4142,弉,1389,,,,
4143,繡,1387,,,,
4144,櫚,1386,,,,
4145,轆,1385,,,,
4146,鵲,1379,,,,
4147,莽,1378,,,,
4148,櫨,1376,,,,
4149,轤,1364,,,,
4150,鑢,1363,,,,
4151,壹,1356,,,,
4152,衙,1352,,,,
4153,臧,1339,,,,
4154,誄,1336,,,,
4155,哦,1328,,,,
4156,總,1323,,,,
4157,逍,1318,,,,
4158,禀,1316,,,,
4159,溘,1309,,,,
4160,鴫,1307,,,,
4161,臈,1302,,,,
4162,蚣,1300,,,,
4163,圖,1297,,,,
4164,淕,1297,,,,
4165,坏,1289,,,,
4166,膾,1289,,,,
4167,兒,1287,,,,
4168,隨,1285,,,,
4169,杣,1284,,,,
4170,灑,1283,,,,
4171,穎,1283,,,,
4172,頴,1280,,,,
4173,賺,1275,,,,
4174,琰,1274,,,,
4175,璢,1274,,,,
4176,奎,1269,,,,
4177,昱,1267,,,,
4178,苴,1267,,,,
4179,糟,1264,,,,
4180,糎,1256,,,,
4181,僵,1253,,,,
4182,薀,1253,,,,
4183,煥,1251,,,,
4184,掣,1249,,,,
4185,夙,1248,,,,
4186,鎹,1248,,,,
4187,鞅,1247,,,,
4188,瑁,1243,,,,
4189,邀,1243,,,,
4190,飩,1243,,,,
4191,昵,1239,,,,
4192,迚,1239,,,,
4193,宸,1234,,,,
4194,滄,1232,,,,
4195,罫,1232,,,,
4196,滿,1230,,,,
4197,脾,1230,,,,
4198,鑠,1228,,,,
4199,舩,1222,,,,
4200,鍍,1222,,,,
4201,媟,1219,,,,
4202,睿,1219,,,,
4203,媼,1211,,,,
4204,迹,1211,,,,
4205,饂,1210,,,,
4206,运,1209,,,,
4207,銑,1206,,,,
4208,麝,1204,,,,
4209,慙,1203,,,,
4210,詢,1203,,,,
4211,寶,1196,,,,
4212,痼,1196,,,,
4213,禹,1193,,,,
4214,仿,1190,,,,
4215,抛,1186,,,,
4216,莓,1178,,,,
4217,輻,1177,,,,
4218,嗇,1172,,,,
4219,嚆,1172,,,,
4220,筝,1172,,,,
4221,阴,1170,,,,
4222,珱,1164,,,,
4223,樅,1161,,,,
4224,錮,1157,,,,
4225,顳,1156,,,,
4226,馘,1154,,,,
4227,鴦,1151,,,,
4228,榧,1150,,,,
4229,嫗,1146,,,,
4230,淆,1146,,,,
4231,裙,1141,,,,
4232,杢,1139,,,,
4233,矍,1137,,,,
4234,簫,1136,,,,
4235,蜉,1135,,,,
4236,鍜,1135,,,,
4237,翫,1133,,,,
4238,麭,1133,,,,
4239,朏,1129,,,,
4240,綛,1129,,,,
4241,邨,1127,,,,
4242,杁,1126,,,,
4243,陋,1122,,,,
4244,烝,1121,,,,
4245,墲,1119,,,,
4246,菁,1113,,,,
4247,佞,1111,,,,
4248,奕,1108,,,,
4249,俅,1107,,,,
4250,廬,1107,,,,
4251,砌,1107,,,,
4252,閊,1107,,,,
4253,厂,1105,,,,
4254,顬,1099,,,,
4255,臑,1097,,,,
4256,蹈,1097,,,,
4257,幢,1096,,,,
4258,韴,1093,,,,
4259,簑,1092,,,,
4260,秕,1091,,,,
4261,塙,1090,,,,
4262,鏤,1086,,,,
4263,裴,1082,,,,
4264,穽,1081,,,,
4265,佰,1079,,,,
4266,兌,1079,,,,
4267,矧,1079,,,,
4268,鶉,1079,,,,
4269,鐸,1075,,,,
4270,圷,1074,,,,
4271,赭,1071,,,,
4272,卻,1070,,,,
4273,婁,1066,,,,
4274,轉,1064,,,,
4275,閒,1062,,,,
4276,舒,1059,,,,
4277,皧,1056,,,,
4278,輕,1054,,,,
4279,鄲,1054,,,,
4280,骶,1053,,,,
4281,俱,1052,,,,
4282,碰,1052,,,,
4283,椥,1049,,,,
4284,檣,1047,,,,
4285,邕,1047,,,,
4286,餘,1047,,,,
4287,煬,1043,,,,
4288,赶,1040,,,,
4289,罧,1037,,,,
4290,釐,1036,,,,
4291,欹,1033,,,,
4292,氈,1032,,,,
4293,盡,1032,,,,
4294,輅,1031,,,,
4295,帶,1029,,,,
4296,紂,1029,,,,
4297,槓,1024,,,,
4298,陷,1024,,,,
4299,冉,1021,,,,
4300,枦,1021,,,,
4301,烽,1020,,,,
4302,續,1018,,,,
4303,稠,1017,,,,
4304,恤,1012,,,,
4305,諄,1012,,,,
4306,兹,1010,,,,
4307,祗,1010,,,,
4308,瑯,1008,,,,
4309,佚,1003,,,,
4310,藜,1000,,,,
4311,潭,996,,,,
4312,焱,993,,,,
4313,雙,992,,,,
4314,驤,990,,,,
4315,杰,989,,,,
4316,濮,988,,,,
4317,蟋,985,,,,
4318,褚,984,,,,
4319,偷,983,,,,
4320,嫦,981,,,,
4321,菇,980,,,,
4322,誨,980,,,,
4323,疆,972,,,,
4324,卭,971,,,,
4325,栾,971,,,,
4326,弋,968,,,,
4327,霓,968,,,,
4328,枩,963,,,,
4329,泠,960,,,,
4330,蝣,959,,,,
4331,貉,956,,,,
4332,乘,955,,,,
4333,犹,954,,,,
4334,蛻,954,,,,
4335,絖,953,,,,
4336,庖,952,,,,
4337,效,947,,,,
4338,瀝,944,,,,
4339,籔,942,,,,
4340,姶,939,,,,
4341,萠,938,,,,
4342,頌,938,,,,
4343,懂,935,,,,
4344,浹,935,,,,
4345,麋,925,,,,
4346,誡,924,,,,
4347,彈,923,,,,
4348,狠,922,,,,
4349,价,919,,,,
4350,筺,919,,,,
4351,鵝,918,,,,
4352,扼,917,,,,
4353,琮,917,,,,
4354,斷,915,,,,
4355,弗,913,,,,
4356,痞,913,,,,
4357,剩,912,,,,
4358,絣,912,,,,
4359,肱,912,,,,
4360,琦,909,,,,
4361,啦,908,,,,
4362,瞋,908,,,,
4363,倆,907,,,,
4364,瑳,905,,,,
4365,抬,904,,,,
4366,喙,902,,,,
4367,艀,902,,,,
4368,鄒,899,,,,
4369,俚,898,,,,
4370,犂,898,,,,
4371,哼,897,,,,
4372,遨,897,,,,
4373,飆,893,,,,
4374,挂,890,,,,
4375,溪,888,,,,
4376,絮,886,,,,
4377,扨,884,,,,
4378,廂,883,,,,
4379,莇,883,,,,
4380,媽,882,,,,
4381,琬,882,,,,
4382,邳,882,,,,
4383,嫐,881,,,,
4384,曦,879,,,,
4385,燮,879,,,,
4386,缺,879,,,,
4387,屎,877,,,,
4388,惶,870,,,,
4389,鉗,869,,,,
4390,羂,868,,,,
4391,賁,868,,,,
4392,醬,868,,,,
4393,蝟,867,,,,
4394,沮,865,,,,
4395,蔀,865,,,,
4396,閔,865,,,,
4397,箴,862,,,,
4398,簗,862,,,,
4399,鷗,860,,,,
4400,笘,857,,,,
